time,x,y,z,vx,vy,vz,roll,pitch,yaw
0.0,0.5041957307854025,-1000.003124869283,1499.7811671671661,10.08391461570805,-0.06249738566028745,-4.376656656675818,0.0,-0.0,7.884781561950856e-08
0.05,1.0300286847849565,-1000.0095326966964,1499.4349787617455,10.51665907999108,-0.12815654826704032,-6.923768108414601,0.0,-0.0,3.153912624780343e-07
0.1,1.5993067846369438,-1000.0194639598388,1498.945731486663,11.385561997039748,-0.19862526284851267,-9.784945501649252,0.0,-0.0,7.884781561950858e-07
0.15000000000000002,2.242520837353056,-1000.0333134708118,1498.2861259712718,12.864281054322246,-0.2769902194589108,-13.192110307822514,0.0,-0.0,1.5769563123901716e-06
0.2,2.9479154861633936,-1000.048515223899,1497.5136817501705,14.107892976206747,-0.3040350617451748,-15.448884422027728,0.0,-0.0,2.7596735466828e-06
0.25,3.7031509406267666,-1000.0645570892301,1496.6523592033134,15.104709089267457,-0.32083730662267046,-17.226450937143323,0.0,-0.0,4.336629859072971e-06
0.3,4.491295448763281,-1000.0812188021605,1495.7245528025985,15.762890162730278,-0.3332342586078855,-18.556128014296313,0.0,-0.0,6.307825249560685e-06
0.35,5.292018999972699,-1000.0984159997538,1494.7526214885281,16.014471024188367,-0.3439439518657179,-19.438626281406894,0.0,-0.0,8.67325971814594e-06
0.39999999999999997,6.089212457191081,-1000.1161418013367,1493.7525162062996,15.943869144367655,-0.35451603165802903,-20.002105644571902,0.0,-0.0,1.143293326482874e-05
0.44999999999999996,6.882843435864453,-1000.1344009844071,1492.724085022566,15.872619573467444,-0.365183661407711,-20.568623674673496,0.0,-0.0,1.4586845889609083e-05
0.49999999999999994,7.67287890051223,-1000.1531984202664,1491.6671715330144,15.80070929295553,-0.3759487171874951,-21.138269791031757,0.0,-0.0,1.813499759248697e-05
0.5499999999999999,8.45928519451225,-1000.1725390694245,1490.5816147352994,15.728125880000388,-0.3868129831611072,-21.711135954302712,0.0,-0.0,2.2077388373462397e-05
0.6,9.242028069058097,-1000.1924279771254,1489.4672488996246,15.654857490916974,-0.3977781540176953,-22.28731671349445,0.0,-0.0,2.6414018232535366e-05
0.65,10.021072711288873,-1000.2128702689956,1488.3239034367368,15.580892844615509,-0.4088458374050609,-22.866909257754582,0.0,-0.0,3.1144887169705875e-05
0.7000000000000001,10.796383771595387,-1000.2338711468132,1487.1514027630858,15.50622120613027,-0.4200175563499965,-23.450013473019514,0.0,-0.0,3.626999518497393e-05
0.7500000000000001,11.567925390110181,-1000.255435884396,1485.9495661629048,15.430832370295876,-0.43129475165546455,-24.036732003619882,0.0,-0.0,4.1789342278339524e-05
0.8000000000000002,12.33566122239166,-1000.2775698236093,1484.7182076469578,15.354716645629582,-0.4426787842656954,-24.627170318941932,0.0,-0.0,4.770292844980267e-05
