time,x,y,z,vx,vy,vz,roll,pitch,yaw
0.0,-2999.822525015698,-0.011188366648303302,999.8385562231816,3.5494996860379056,-0.22376733296606602,-3.228875536367217,0.0,-0.0,-1.7888072048909857e-07
0.05,-2999.6393444567866,-0.030820766527289788,999.5630465187327,3.6636111782249126,-0.3926479975797297,-5.510194088978153,0.0,-0.0,-7.155228819563944e-07
0.1,-2999.3851220953943,-0.0671374920142121,999.1522066523273,5.084447227845036,-0.7263345097384462,-8.216797328107411,0.0,-0.0,-1.7888072048909857e-06
0.15000000000000002,-2999.0312894828126,-0.1279554053595904,998.4681260807916,7.076652251632027,-1.2163582669075663,-13.68161143071427,0.0,-0.0,-3.577614409781972e-06
0.2,-2998.4506638046846,-0.2205386022004265,997.2627100413914,11.612513562562459,-1.8516639368167218,-24.108320788004555,0.0,-0.0,-6.2608252171184505e-06
0.25,-2997.885971322275,-0.3156007417987924,996.0375312084268,11.29384964819078,-1.9012427919673167,-24.50357665929333,0.0,-0.0,-9.865169757723667e-06
0.3,-2997.3310771348215,-0.41311092050646486,994.7959925307923,11.097883749071782,-1.9502035741534491,-24.830773552689532,0.0,-0.0,-1.4390728127595314e-05
0.35,-2996.784990208866,-0.5134467409450334,993.539415534429,10.921738519111262,-2.006716408771371,-25.131539927264814,0.0,-0.0,-1.983757553984797e-05
0.39999999999999997,-2996.24983539402,-0.6134806065883593,992.2634642539814,10.703096296920892,-2.0006773128665176,-25.51902560895279,0.0,-0.0,-2.6205782281063014e-05
0.44999999999999996,-2995.72514605524,-0.7173109094720134,990.9690859260301,10.493786775593778,-2.07660605767308,-25.887566559026016,0.0,-0.0,-3.349541578745541e-05
0.49999999999999994,-2995.2079700706186,-0.8237105841801348,989.6579448833468,10.34351969243186,-2.1279934941624283,-26.222820853666082,0.0,-0.0,-4.170653725305245e-05
0.5499999999999999,-2994.700454968592,-0.9292014987427866,988.3316211791713,10.150302040527098,-2.109818291253037,-26.52647408351028,0.0,-0.0,-5.083920352795264e-05
0.6,-2994.204393851219,-1.034672867298982,986.9832111950344,9.921222347465836,-2.109427371123911,-26.968199682737062,0.0,-0.0,-6.089346949088228e-05
