time,x,y,z,vx,vy,vz,roll,pitch,yaw
0.7500000000000001,-2990.589235663635,-0.6413440329155239,985.6065527325898,17.502958615836917,-1.4047061213276435,-31.443996895289384,0.0,-0.0,-9.66005048186921e-05
0.8000000000000002,-2989.732838709471,-0.7137520239792542,984.0072219137378,17.127939083283497,-1.4481598212746052,-31.9866163770393,0.0,-0.0,-0.00011034735808827395
0.8500000000000002,-2988.8941115733446,-0.7877522192603047,982.3819352148837,16.774542722520902,-1.4800039056210095,-32.505733977082585,0.0,-0.0,-0.0001250174239542963
0.9000000000000002,-2988.070848259061,-0.8609973311130341,980.7316297280066,16.465266285667894,-1.4649022370545883,-33.00610973754073,0.0,-0.0,-0.00014061088013985298
0.9500000000000003,-2987.2673115461516,-0.937751632777601,979.0484360778531,16.070734258192644,-1.535086033291336,-33.66387300307099,0.0,-0.0,-0.0001571279006562583
1.0000000000000002,-2986.4838711895018,-1.0196671511623676,977.3288577396847,15.668807133001486,-1.6383103676953326,-34.39156676336863,0.0,-0.0,-0.00017456865089464742
1.0500000000000003,-2985.714875362324,-1.1050811470301913,975.583680567068,15.379916543550355,-1.7082799173564749,-34.90354345233425,0.0,-0.0,-0.0001929332860862448
1.1000000000000003,-2984.9618308509293,-1.1935524169448937,973.8059764896321,15.06089022789572,-1.7694253982940458,-35.554081548715516,0.0,-0.0,-0.0002122219543559021
1.1500000000000004,-2984.228666558566,-1.287183156843848,971.995542765866,14.66328584726219,-1.8726147979790873,-36.2086744753226,0.0,-0.0,-0.00023243479666088435
1.2000000000000004,-2983.5151723450076,-1.3830851181708412,970.1525101187154,14.269884271167152,-1.918039226539864,-36.860652943012695,0.0,-0.0,-0.000253571943836765
1.2500000000000004,-2982.8202564799053,-1.4802667675369694,968.2775276877462,13.898317302050229,-1.943632987322565,-37.49964861938474,0.0,-0.0,-0.0002756335191405246
1.3000000000000005,-2982.144771329574,-1.580380340536785,966.3655857541462,13.509703006629675,-2.002271459996316,-38.23883867200066,0.0,-0.0,-0.00029861963941419566
1.3500000000000005,-2981.491466682959,-1.6855723809137053,964.420052047433,13.066092932298337,-2.103840807538406,-38.91067413426407,0.0,-0.0,-0.00032253041340655233
1.4000000000000006,-2980.855534157854,-1.7956807833301787,962.4342309676591,12.718650502099697,-2.202168048329467,-39.7164215954781,0.0,-0.0,-0.0003473659391184998
1.4500000000000006,-2980.2363272902367,-1.907190455588478,960.4152243036489,12.384137352342353,-2.2301934451659857,-40.38013328020588,0.0,-0.0,-0.00037312630532465894
1.5000000000000007,-2979.6335559264485,-2.0206905622706834,958.3520729193514,12.055427275761081,-2.2700021336441076,-41.263027685949695,0.0,-0.0,-0.0003998115947887393
1.5500000000000007,-2979.046557016463,-2.1351748755806437,956.2458405336735,11.739978199707714,-2.289686266199208,-42.12464771355931,0.0,-0.0,-0.0004274218838338402
1.6000000000000008,-2978.479204842345,-2.253950705368419,954.0928959140659,11.347043482353081,-2.375516595755505,-43.05889239215079,0.0,-0.0,-0.0004559572433986758
1.6500000000000008,-2977.932583793553,-2.376494898169464,951.8906532504031,10.932420975837399,-2.4508838560209005,-44.0448532732558,0.0,-0.0,-0.00048541773505481625
1.7000000000000008,-2977.4033003906457,-2.501425814451572,949.638320260151,10.585668058150574,-2.4986183256421697,-45.046659805042424,0.0,-0.0,-0.0005158034111386747
1.7500000000000009,-2976.89146751115,-2.630219343704481,947.3418236261147,10.23665758991369,-2.575870585058181,-45.929932680726125,0.0,-0.0,-0.000547114316922346
1.800000000000001,-2976.393874178117,-2.764265701106454,944.9936142438961,9.951866660655547,-2.6809271480394576,-46.964187644371364,0.0,-0.0,-0.000579350489300815
1.850000000000001,-2975.906184466065,-2.9013633282715467,942.5952196851765,9.753794241040582,-2.7419525433018546,-47.967891174390715,0.0,-0.0,-0.0006125119565154046
1.900000000000001,-2975.436750167258,-3.044155873655851,940.1412295304518,9.388685976133946,-2.85585090768609,-49.079803094494274,0.0,-0.0,-0.0006465987413090428
1.950000000000001,-2974.9849721375977,-3.1885614020175903,937.630622793766,9.035560593213242,-2.8881105672347855,-50.212134733716674,0.0,-0.0,-0.0006816108562170641
2.000000000000001,-2974.549517052269,-3.334259425250744,935.0617701078263,8.709101706573296,-2.9139604646630706,-51.377053718792766,0.0,-0.0,-0.0007175483072665329
2.0500000000000007,-2974.1294018400645,-3.4786797700162,932.4415855441642,8.40230424408998,-2.8884068953091275,-52.40369127324185,0.0,-0.0,-0.0007544110946369142
2.1000000000000005,-2973.725121869223,-3.6255150286362787,929.7646117897762,8.085599416822847,-2.9367051724015742,-53.53947508776088,0.0,-0.0,-0.0007921992151661946
2.1500000000000004,-2973.3366288384636,-3.7749848662174124,927.0250775840399,7.769860615194122,-2.9893967516226754,-54.7906841147247,0.0,-0.0,-0.0008309126590106277
2.2,-2972.963577028088,-3.9266725641532116,924.2248208566168,7.461036207510913,-3.033753958715988,-56.00513454846095,0.0,-0.0,-0.0008705514094660194
2.25,-2972.6069611912567,-4.080843787664773,921.3550810045303,7.132316736622309,-3.0834244702312286,-57.39479704173036,0.0,-0.0,-0.0009111154434261708
2.3,-2972.2656200407387,-4.231453454914331,918.408662378726,6.8268230103564544,-3.012193344991163,-58.92837251608631,0.0,-0.0,-0.0009526047308622486
2.3499999999999996,-2971.9352150723003,-4.38599227006188,915.3811961865775,6.608099368766273,-3.090776302950977,-60.549323842969535,0.0,-0.0,-0.0009950192403910707
2.3999999999999995,-2971.619769556487,-4.540344596827546,912.2682987298467,6.308910316265268,-3.0870465353133016,-62.25794913461642,0.0,-0.0,-0.0010383589340476347
2.4499999999999993,-2971.321196191107,-4.693273377052913,909.067985471761,5.971467307596573,-3.058575604507335,-64.00626516171573,0.0,-0.0,-0.0010826237696800612
2.499999999999999,-2971.0371356759088,-4.849996028802519,905.7703232709889,5.6812103039611515,-3.1344530349921165,-65.95324401544019,0.0,-0.0,-0.0011278137014652592
2.549999999999999,-2970.765142619674,-5.0083566574601805,902.3706963573543,5.439861124692149,-3.1672125731532366,-67.9925382726931,0.0,-0.0,-0.0011739286760738695
2.5999999999999988,-2970.5091589828407,-5.169015783020042,898.8643501368616,5.119672736660708,-3.213182511197213,-70.12692440985366,0.0,-0.0,-0.001220968635245629
2.6499999999999986,-2970.2767081411434,-5.332230676203857,895.2411384054411,4.649016833947887,-3.2642978636763114,-72.46423462840934,0.0,-0.0,-0.0012689335140725795
2.6999999999999984,-2970.0569124594563,-5.497379848746863,891.5062243189583,4.395913633746923,-3.3029834508600957,-74.69828172965751,0.0,-0.0,-0.0013178232385923545
2.7499999999999982,-2969.85009253806,-5.6731083146440655,887.6486139952708,4.136398427930477,-3.5145693179440536,-77.15220647375077,0.0,-0.0,-0.0013676377294818873
2.799999999999998,-2969.658560938203,-5.849144175421336,883.6600652932879,3.83063199713249,-3.520717215545409,-79.77097403965955,0.0,-0.0,-0.0014183768944723621
2.849999999999998,-2969.4935747750164,-6.023997422847209,879.5200960186197,3.299723263735948,-3.4970649485174716,-82.79938549336264,0.0,-0.0,-0.0014700406365781148
2.8999999999999977,-2969.346370256121,-6.200687100622783,875.2313618142985,2.9440903779066803,-3.5337935555114868,-85.77468408642434,0.0,-0.0,-0.0015226288521224347
2.9499999999999975,-2969.217858580829,-6.380513800586833,870.772700604599,2.5702335058380843,-3.5965339992809984,-89.17322419398916,0.0,-0.0,-0.0015761414306642654
2.9999999999999973,-2969.1102957860166,-6.569493956395627,866.1217756456606,2.1512558962511212,-3.779603116175891,-93.01849917876864,0.0,-0.0,-0.0016305782536069242
3.049999999999997,-2969.0084648958714,-6.756061999571937,861.2757916235822,2.036617802907558,-3.731360863526195,-96.9196804415683,0.0,-0.0,-0.0016859391883285392
3.099999999999997,-2968.9238197240625,-6.948189699812566,856.1990774674897,1.692903436173815,-3.8425540048125852,-101.53428312185008,0.0,-0.0,-0.0017422241026222975
3.149999999999997,-2968.8514360155655,-7.135166147953245,850.8842857057979,1.4476741699391602,-3.7395289628135826,-106.29583523383623,0.0,-0.0,-0.0017994328544639897
3.1999999999999966,-2968.8008898463854,-7.334481857536091,845.3016088489999,1.0109233835997347,-3.986314191656924,-111.65353713595962,0.0,-0.0,-0.001857565302727609
3.2499999999999964,-2968.756849952238,-7.533779442446857,839.4280890164587,0.8807978829436218,-3.985951698215309,-117.47039665082346,0.0,-0.0,-0.0019166212892445702
3.2999999999999963,-2968.7237969080456,-7.741572849946486,833.250772210422,0.661060883852969,-4.155868149992585,-123.54633612073287,0.0,-0.0,-0.001976600653964638
3.349999999999996,-2968.710073077784,-7.948724117790564,826.7396371815644,0.2744766052360443,-4.143025356881563,-130.22270057715437,0.0,-0.0,-0.0020375032262746665
3.399999999999996,-2968.696152984658,-8.150676144317801,819.8331735977856,0.2784018625161817,-4.03904053054475,-138.12927167557478,0.0,-0.0,-0.0020993288305060625
3.4499999999999957,-2968.708505557751,-8.356324161926313,812.5090488541947,-0.24705146185770266,-4.112960352170247,-146.4824948718178,0.0,-0.0,-0.0021620772955474724
3.4999999999999956,-2968.7360919594885,-8.556831644655853,804.6864247533028,-0.5517280347499691,-4.010149654590814,-156.45248201783693,0.0,-0.0,-0.0022257484394619664
3.5499999999999954,-2968.759099977212,-8.75899392163184,796.305147441203,-0.4601603544715379,-4.043245539519724,-167.62554624199734,0.0,-0.0,-0.0022903420803523948
3.599999999999995,-2968.8003542163556,-8.973010635926281,787.2872380436316,-0.8250847828702257,-4.280334285888815,-180.35818795142742,0.0,-0.0,-0.0023558580362078767
3.649999999999995,-2968.8627084654245,-9.188289905705975,777.5391426405636,-1.2470849813769522,-4.305585395593895,-194.96190806136207,0.0,-0.0,-0.0024222961094468097
3.699999999999995,-2968.9362683480726,-9.404282731487168,766.9105026896165,-1.4711976529594417,-4.319856515623866,-212.57279901894293,0.0,-0.0,-0.0024896560952805333
3.7499999999999947,-2969.0278387540016,-9.638718429759228,755.2426241490252,-1.8314081185826332,-4.688713965441191,-233.35757081182416,0.0,-0.0,-0.002557937993709049
3.7999999999999945,-2969.112810095086,-9.864627724279845,742.3636776464004,-1.6994268216836694,-4.518185890412331,-257.5789300524961,0.0,-0.0,-0.0026271418047323553
3.8499999999999943,-2969.210390410176,-10.074935427377985,728.0117458291035,-1.951606301799681,-4.206154061962815,-287.0386363459393,0.0,-0.0,-0.0026972675283504534
3.899999999999994,-2969.3062672708393,-10.31588161163619,711.7649698399937,-1.9175372132648238,-4.818923685164099,-324.9355197821964,0.0,-0.0,-0.0027683151645633425
3.949999999999994,-2969.38130708269,-10.559553315271673,693.1635974425163,-1.5007962370177936,-4.873434072709669,-372.0274479495475,0.0,-0.0,-0.002840284713371023
3.999999999999994,-2969.482813587246,-10.82412251934542,671.4012115334899,-2.0301300911175786,-5.291384081474918,-435.24771818052824,0.0,-0.0,-0.0029131761747734947
4.049999999999994,-2969.642825137874,-11.09147808668658,645.3287881077432,-3.200231012564984,-5.3471113468232305,-521.4484685149346,0.0,-0.0,-0.0029869180197846647
4.099999999999993,-2969.827279381161,-11.324275111819997,612.955535588848,-3.6890848657500217,-4.655940502668344,-647.4650503779046,0.0,-0.0,-0.0030613753876777908
4.149999999999993,-2970.0442398643168,-11.54936883469475,570.9642848906237,-4.339209663111796,-4.501874457495081,-839.8250139644858,0.0,-0.0,-0.003136548278452873
4.199999999999993,-2970.280581525371,-11.786284712609593,512.5788557796888,-4.726833221088226,-4.738317558296861,-1167.7085822187003,0.0,-0.0,-0.0032124366921099114
4.249999999999993,-2970.4903300712804,-11.990232222085746,422.4372782989174,-4.194970918186713,-4.078950189523062,-1802.8315496154264,0.0,-0.0,-0.003289040628648907
4.299999999999993,-2970.6899182352477,-12.211122920946202,256.1395529585712,-3.991763279343286,-4.417813977209139,-3325.9545068069247,0.0,-0.0,-0.003366360088069858
4.3499999999999925,-2970.926964139391,-12.29301366698843,0.0,-3.792734466299959,-1.3102519366756284,1724.4705443782543,0.0,-0.0,-0.003444395070372766
4.399999999999992,2036.6506505546095,-13.333903515390766,913.4867681109836,100151.55229388,-20.817796968046725,18269.73536221967,0.0,-0.0,-0.0035231455755576303
4.449999999999992,-5557235.484508161,365.4931185977551,0.0,-88948354.16253945,6061.232353810334,61763139.69309141,0.0,-0.0,-0.0036026116036244507
