time,wind_x,wind_y,wind_z,air_density
0.0,-2.6078245968567555,-1.75150112369647,0.999498832827313,1.1100749209051475
0.05,-4.023735157889668,-3.2228204839478107,0.9683981139681219,1.1100998012272576
0.1,-4.004050307541425,-3.1894963376545085,0.8498759399686442,1.1101436343836688
0.15000000000000002,-3.911880846204264,-3.1883863637976964,0.8756317751698033,1.1102091124635618
0.2,-3.8427140348460935,-3.1966625033592426,0.972782065390539,1.1103014354787362
0.25,-3.82337790819253,-3.275298828169708,0.964461474056552,1.1104177236079695
0.3,-3.840738261648917,-3.2774274292384296,0.967512081019857,1.1105564847406724
0.35,-3.771707981230968,-3.290424832726874,0.9915365225962546,1.1107170762459642
0.39999999999999997,-3.7352860032219177,-3.25729715976741,0.9250848914127396,1.110899203274703
0.44999999999999996,-3.6812854905874937,-3.2873166739574073,0.8719064394006897,1.1111025825160372
0.49999999999999994,-3.7000536324123607,-3.305864349750208,0.8084296821920485,1.1113266168607836
0.5499999999999999,-3.64975906130242,-3.335473189220324,0.8322194721480036,1.1115699800789687
0.6,-3.64669689580001,-3.4021509338827394,0.9041636720158028,1.111830018897592
0.65,-3.6702406020604235,-3.440586235121315,0.9262442225963116,1.1121018702839793
0.7000000000000001,-3.7161861108222793,-3.5320447338016683,0.9138568593863103,1.112378998263185
0.7500000000000001,-3.7539829964993157,-3.454665820059058,0.8525392516960697,1.1126614708349831
0.8000000000000002,-3.6794145723500358,-3.4109282245477175,0.8385121729816067,1.1129493582689522
0.8500000000000002,-3.6828238373784394,-3.378727139213862,0.9043263202447304,1.1132427332036487
0.9000000000000002,-3.5377052037011887,-3.374281106621189,0.9163208924340593,1.1135416707503958
0.9500000000000003,-3.538700069351009,-3.4316510963313007,0.9047161047061575,1.113846248601975
1.0000000000000002,-3.550292884000885,-3.4080270771937418,0.8768148652117809,1.1141565471465518
1.0500000000000003,-3.6132432786131696,-3.423624873165699,0.965373614985259,1.1144726495871782
1.1000000000000003,-3.560326895770585,-3.420483191838198,0.9287007304813052,1.1147946420672414
1.1500000000000004,-3.5514240877865277,-3.350790172819559,0.915445141722706,1.115122613802259
1.2000000000000004,-3.5217999120793966,-3.378564487711577,0.9888144215333027,1.1154566572184559
1.2500000000000004,-3.582128220168351,-3.3278002601147363,0.9799120347159401,1.1157968680985746
1.3000000000000005,-3.562871487989846,-3.36037761164263,0.9107718640813756,1.1161433457354317
1.3500000000000005,-3.5971426201939902,-3.3030410332607776,0.9325588567638482,1.1164961930937454
1.4000000000000006,-3.5707194992620246,-3.4592041533180184,0.9750494544974329,1.1168555169808245
1.4500000000000006,-3.5399727088352657,-3.4939112423746455,0.9355215529856996,1.1172214282267408
1.5000000000000007,-3.567517227426672,-3.418170322014254,0.95825363341807,1.1175940418746653
1.5500000000000007,-3.597283755312199,-3.448441192744853,0.9476561675741502,1.1179734773820973
1.6000000000000008,-3.4699736747150016,-3.4141855899095757,0.8971146757010603,1.11835985883379
1.6500000000000008,-3.4857833594237713,-3.451849592870728,0.918347769879282,1.1187533151672215
1.7000000000000008,-3.555277018775732,-3.4453914335604936,0.8983127647969688,1.1191539804115571
1.7500000000000009,-3.6272764895728042,-3.4432565378928057,0.9308293249909563,1.1195619939411063
1.800000000000001,-3.551182021700558,-3.470851848467636,1.0864051133712915,1.1199775007443884
1.850000000000001,-3.551344754045566,-3.407689525475482,1.0510198282106935,1.120400651709998
1.900000000000001,-3.5757114362317766,-3.327026201331186,1.002482042638456,1.1208316039305826
1.950000000000001,-3.5536299482393967,-3.3030426709864456,1.0965001184589833,1.1212705210263572
2.000000000000001,-3.504240002970751,-3.3650589554577146,1.0405931814760576,1.1217175734897116
2.0500000000000007,-3.424881646076462,-3.381219200195805,1.021189892063457,1.122172939052613
2.1000000000000005,-3.3485112071223115,-3.4135612570367746,1.0846258311803574,1.1226368030786666
2.1500000000000004,-3.262333643935669,-3.4237938749362504,1.038979606241007,1.1231093589818724
2.2,-3.2059597486297657,-3.3965791895546613,1.0329696072176016,1.123590808674315
2.25,-3.214310819269045,-3.360522801799605,0.9523404484907075,1.1240813630452504
2.3,-3.3115574246949815,-3.351939359181276,0.9835775343667829,1.1245812424742827
2.3499999999999996,-3.264316184153115,-3.3313438742250416,0.9700828328037314,1.1250906773816154
2.3999999999999995,-3.190671927461259,-3.3106498264218613,0.9935600776087002,1.1256099088186549
2.4499999999999993,-3.3391580179066156,-3.3657041819424647,0.9566851592559958,1.1261391891025914
2.499999999999999,-3.386878753115701,-3.344537265624343,0.9242384902256635,1.126678782498962
2.549999999999999,-3.3757149667117052,-3.39115555238494,0.9069764093058401,1.1272289659566372
2.5999999999999988,-3.3523289116798582,-3.3133152514132793,0.9354742464050643,1.1277900299001484
2.6499999999999986,-3.308201178261557,-3.1994173962999817,0.9094867544500707,1.1283622790848253
2.6999999999999984,-3.278340432665403,-3.1515296517156375,0.987048326025151,1.128946033520824
2.7499999999999982,-3.3737839342806657,-3.1524571809174993,1.035277614365615,1.129541629472822
2.799999999999998,-3.3425421051360167,-3.07995386139745,1.029312837886761,1.1301494205429499
2.849999999999998,-3.444760008920461,-3.017908890371781,1.0281637572197904,1.130769778845415
