time,wind_x,wind_y,wind_z,air_density
0.0,0.0,0.0,0.0,1.089924881140289
0.05,0.0,0.0,0.0,1.0899387499381068
0.1,-0.190427584326514,-0.1233051857653216,0.08161740695336901,1.0899602448733805
0.15000000000000002,-0.19041463769848538,-0.12329223900171551,0.08161740695336901,1.0899897862906849
0.2,-0.3323931161358527,-0.3157647960164029,0.19832341177565316,1.0900280529460387
0.25,-0.3323531326961344,-0.3157248119376026,0.19832341177565316,1.090076058282745
0.3,-0.33230380431897094,-0.3156754827719906,0.19832341177565316,1.0901352856651458
0.35,-0.4051652894476388,-0.44043626527278396,0.3367770525202056,1.0902079256966626
0.39999999999999997,-0.4050607668370999,-0.4403317401944113,0.3367770525202056,1.0902958809989443
0.44999999999999996,-0.4049354049292773,-0.4402063753267281,0.3367770525202056,1.0904013796362177
0.49999999999999994,-0.508531073857811,-0.6274018004409702,0.30510403922411183,1.0905279341093415
0.5499999999999999,-0.5082998375513476,-0.627170556741734,0.30510403922411183,1.0906812368225385
0.6,-0.5280152200246755,-0.7298570600870413,0.1574677243883847,1.090870924651551
0.65,-0.5275778465359815,-0.7294196693189604,0.1574677243883847,1.0911144238943724
0.7000000000000001,-0.5909223767109052,-0.7162556180642259,0.10575589262173407,1.0914463874891278
0.7500000000000001,-0.5898959482460898,-0.7152291416441217,0.10575589262173407,1.0919459084309
0.8000000000000002,-0.7512316682665529,-0.9201432462333587,0.15472545895706674,1.0927177339730405
