timestamp,x,y,z,vx,vy,vz,roll,pitch,yaw,left_brake,right_brake
0.0,0.39640200870135767,-1000.0079026201747,1199.8621986452329,7.928040174027153,-0.15805240349396826,-2.7560270953420893,[ 0.99998371 -0.00548181 -0.00158863],[ 5.48181492e-03  9.99984975e-01 -4.35433180e-06],[ 1.58863311e-03 -4.35433180e-06  9.99998738e-01],0.0,0.0
0.05,0.7852857477491374,-1000.0231289876887,1199.6399844041866,7.777674780955594,-0.30452735027803546,-4.4442848209266,[ 0.99985304 -0.01599171 -0.00617725],[ 1.59917388e-02  9.99872123e-01 -4.51670999e-05],[ 6.17718555e-03 -5.36245570e-05  9.99980920e-01],0.07500000000000001,0.07500000000000001
0.1,1.1697211220152777,-1000.0442352019604,1199.3505339674557,7.688707485322806,-0.4221242854349427,-5.78900873461753,[ 0.99940958 -0.03047735 -0.01586258],[ 3.04779382e-02  9.99535419e-01 -2.04862707e-04],[ 1.58614568e-02 -2.78717062e-04  9.99874160e-01],0.15000000000000002,0.15000000000000002
0.15000000000000002,1.551312126511044,-1000.0705327832271,1199.0097282332838,7.631820089915331,-0.5259516253347802,-6.816114683436988,[ 0.99828997 -0.04842518 -0.03274349],[ 4.84301510e-02  9.98826366e-01 -6.41658395e-04],[ 3.27361333e-02 -9.45211012e-04  9.99463582e-01],0.22500000000000003,0.22500000000000003
0.2,1.9302502503095025,-1000.100947733636,1198.627788620352,7.578762475969165,-0.6082990081775776,-7.638792258637524,[ 0.99588002 -0.06902091 -0.05881417],[ 0.06904716  0.99761213 -0.00158824],[ 0.05878335 -0.00247925  0.99826769],0.30000000000000004,0.30000000000000004
0.25,2.3060939300661434,-1000.1341374110744,1198.2110335304142,7.516873595132817,-0.6637935487708352,-8.335101798758451,[ 0.99119554 -0.09119733 -0.09599196],[ 0.0913009   0.99581781 -0.00332195],[ 0.09589345 -0.00547145  0.99537657],0.375,0.375
0.3,2.6780611699027332,-1000.1686581900708,1197.7634106032497,7.439344796731802,-0.6904155799262094,-8.952458543290973,[ 0.98270137 -0.11370246 -0.14618403],[ 0.11403787  0.99345761 -0.00611153],[ 0.14592253 -0.0106647   0.98923854],0.44999999999999996,0.44999999999999996
0.35,3.0451951792779908,-1000.2035493068284,1197.2871880709038,7.3426801875051515,-0.6978223351534971,-9.524450646917442,[ 0.96799483 -0.13542542 -0.21129594],[ 0.13636183  0.99060656 -0.01020257],[ 0.21069283 -0.01893667  0.97736888],0.5249999999999999,0.5249999999999999
0.39999999999999997,3.406432105164452,-1000.2377732960265,1196.7834144794392,7.224738517729222,-0.6844797839596966,-10.075471829291175,[ 0.94347706 -0.15491924 -0.29300353],[ 0.15725634  0.98743277 -0.01571512],[ 0.29175586 -0.0312498   0.9559822 ],0.5999999999999999,0.5999999999999999
0.44999999999999996,3.760799351625044,-1000.2710295541281,1196.252175848412,7.0873449292118424,-0.6651251620306577,-10.624772620545837,[ 0.90379416 -0.17081405 -0.39240117],[ 0.17612918  0.98410488 -0.02271763],[ 0.3900444  -0.04858123  0.91951358],0.6749999999999998,0.6749999999999998
0.49999999999999994,4.107731401053328,-1000.3048891031768,1195.6928474494412,6.938640988565671,-0.6771909809748637,-11.186567979415623,[ 0.84106034 -0.18238114 -0.50926871],[ 0.19346044  0.98059667 -0.03167372],[ 0.5051639  -0.07188384  0.86002451],0.7499999999999998,0.7499999999999998
0.5499999999999999,4.448696571047989,-1000.3491377923062,1195.1049117863204,6.819303399893241,-0.8849737825890962,-11.758713262416702,[ 0.74338145 -0.19358996 -0.64023975],[ 0.21398985  0.97572526 -0.04656776],[ 0.63371315 -0.1023872   0.76676235],0.8,0.8
0.6,4.777789932013264,-1000.3711230812339,1194.4838108406223,6.581867219305502,-0.4397057785547101,-12.422018913960489,[ 0.57662178 -0.27571543 -0.76908278],[ 0.28740805  0.94962263 -0.12495387],[ 0.76479012 -0.14898946  0.62681593],0.8,0.8
0.65,5.096592707358685,-1000.3806287548362,1193.8280113455921,6.376055506908415,-0.19011347204453727,-13.1159899006042,[ 0.31221588 -0.41001125 -0.85697843],[ 0.37507314  0.88199016 -0.28533052],[ 0.87283526 -0.23234487  0.42915554],0.8,0.8
0.7000000000000001,5.406471525372346,-1000.3822393289978,1193.1351008903657,6.19757636027324,-0.03221148323311304,-13.858209104527084,[-0.06544839 -0.55077704 -0.83208242],[ 0.41017676  0.74531434 -0.5256059 ],[ 0.90965462 -0.37570094  0.17713632],0.8,0.8
0.7500000000000001,5.706443393475386,-1000.374177041198,1192.3998218314114,5.999437362060786,0.16124575599714144,-14.705581179088274,[-0.50688755 -0.6159536  -0.60304741],[ 0.30328755  0.52741622 -0.79363013],[ 0.80689632 -0.585178   -0.08052966],0.8,0.8
0.8000000000000002,5.99007709433966,-1000.3504777791795,1191.6082655343337,5.672674017285477,0.47398524036999556,-15.831125941556337,[-0.85401186 -0.50419813 -0.12824971],[-0.01298451  0.26709375 -0.96358307],[ 0.52009148 -0.82124611 -0.234648  ],0.8,0.8
0.8500000000000002,6.252714593060855,-1000.3091866980371,1190.7312400977607,5.252749974423899,0.8258216228468968,-17.540508731457926,[-0.84886096 -0.26848976  0.45535515],[-0.48499525  0.05291629 -0.87291436],[ 0.21027286 -0.96182801 -0.17513483],0.8,0.8
0.9000000000000002,6.508732393010707,-1000.2561164376934,1189.752587153308,5.120355998997049,1.0614052068730038,-19.57305888905505,[-0.43598847  0.02337029  0.89964876],[-0.89985217 -0.02622879 -0.4354057 ],[ 0.01342114 -0.99938275  0.03246525],0.8,0.8
0.9500000000000003,6.77536098525727,-1000.1870660772556,1188.6975965163363,5.332571844931249,1.3810072087552245,-21.099812739435897,[0.25386874 0.24983496 0.93441594],[-0.96719459  0.07479433  0.2427765 ],[-0.00923495 -0.96539541  0.26062697],0.8,0.8
1.0000000000000002,7.044310913606735,-1000.093821446398,1187.61040824544,5.3789985669893055,1.8648926171529476,-21.74376541792456,[0.85966319 0.27487676 0.43060651],[-0.50157889  0.29419892  0.81355124],[ 0.09694236 -0.91536318  0.39078436],0.8,0.8
