time,wind_x,wind_y,wind_z,air_density
0.0,0.0,0.0,0.0,1.089924881140289
0.05,0.0,0.0,0.0,1.0899387499381068
0.1,-0.2250303904379384,-0.22137858107361946,-0.03301435585980344,1.0899602448733805
0.15000000000000002,-0.2250174438099098,-0.22136563431001338,-0.03301435585980344,1.0899897862906849
0.2,-0.3432353370955892,-0.38333632010632274,0.04730849084763522,1.0900280529460387
0.25,-0.3431953536558709,-0.38329633602752244,0.04730849084763522,1.090076058282745
0.3,-0.3431460252787074,-0.38324700686191043,0.04730849084763522,1.0901352856651458
0.35,-0.4378869495891323,-0.47080653764480346,0.052451643074674766,1.0902079256966626
0.39999999999999997,-0.43778242697859343,-0.4707020125664308,0.052451643074674766,1.0902958809989443
0.44999999999999996,-0.43765706507077085,-0.47057664769874763,0.052451643074674766,1.0904013796362177
0.49999999999999994,-0.5489343004422045,-0.644191136023207,-0.05116740136543729,1.0905279341093415
0.5499999999999999,-0.548703064135741,-0.6439598923239709,-0.05116740136543729,1.0906812368225385
0.6,-0.6149425379145176,-0.6359213470193522,-0.06034560308433942,1.090870924651551
0.65,-0.6145051644258235,-0.6354839562512713,-0.06034560308433942,1.0911144238943724
0.7000000000000001,-0.7503732837762248,-0.7348223356687696,-0.018470699133226423,1.0914463874891278
0.7500000000000001,-0.7493468553114094,-0.7337958592486654,-0.018470699133226423,1.0919459084309
0.8000000000000002,-0.7425425717918781,-0.8093433971583246,-0.008551256296291696,1.0927177339730405
0.8500000000000002,-0.7401545554210305,-0.8069552522552346,-0.008551256296291696,1.0937623055896062
0.9000000000000002,-0.7446896878474515,-0.938316710838017,0.08664741169737146,1.0950802208205719
0.9500000000000003,-0.740722569481752,-0.9343493507865432,0.08664741169737146,1.0966722336664243
